number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_cv_scores,user_attrs_cv_std,user_attrs_params,state
20,-0.5638322326278508,2025-07-20 20:59:40.781842,2025-07-20 20:59:43.940828,0 days 00:00:03.158986,0.6985152654900059,0.895721038131165,5.3265226047685745,0.042696194629495206,7,5,90,4.877220345703102e-05,3.098663866567354e-07,0.8801151332999179,"[-0.46057457337212443, -0.6337590345499666, -0.7104331691396244, -0.3246486853999124, -0.6897457006776259]",0.14839589422151594,"{'n_estimators': 90, 'max_depth': 7, 'learning_rate': 0.042696194629495206, 'subsample': 0.8801151332999179, 'colsample_bytree': 0.895721038131165, 'colsample_bylevel': 0.6985152654900059, 'reg_alpha': 4.877220345703102e-05, 'reg_lambda': 3.098663866567354e-07, 'min_child_weight': 5, 'gamma': 5.3265226047685745, 'random_state': 42}",COMPLETE
21,-0.28119126569361835,2025-07-20 20:59:43.941825,2025-07-20 20:59:50.295014,0 days 00:00:06.353189,0.7815766970277724,0.9924101098159579,0.057599916032617965,0.060085247604592565,5,3,80,0.000707097020134007,1.2700729587173315e-05,0.9098782219958496,"[-0.25840664322949747, -0.27231522684034304, -0.3432589905649985, -0.20522216261983028, -0.32675330521342266]",0.04959340606231188,"{'n_estimators': 80, 'max_depth': 5, 'learning_rate': 0.060085247604592565, 'subsample': 0.9098782219958496, 'colsample_bytree': 0.9924101098159579, 'colsample_bylevel': 0.7815766970277724, 'reg_alpha': 0.000707097020134007, 'reg_lambda': 1.2700729587173315e-05, 'min_child_weight': 3, 'gamma': 0.057599916032617965, 'random_state': 42}",COMPLETE
22,-0.2841789408748716,2025-07-20 20:59:50.296012,2025-07-20 20:59:54.673653,0 days 00:00:04.377641,0.777908524678226,0.971036644797337,0.0716094723735219,0.10508860193292541,5,2,80,0.0005585912857434382,5.3195620076571505e-05,0.9292664864911906,"[-0.2815736598794001, -0.3240135241025348, -0.41418643856156, -0.24968572546898105, -0.15143535636188224]",0.08637843724348757,"{'n_estimators': 80, 'max_depth': 5, 'learning_rate': 0.10508860193292541, 'subsample': 0.9292664864911906, 'colsample_bytree': 0.971036644797337, 'colsample_bylevel': 0.777908524678226, 'reg_alpha': 0.0005585912857434382, 'reg_lambda': 5.3195620076571505e-05, 'min_child_weight': 2, 'gamma': 0.0716094723735219, 'random_state': 42}",COMPLETE
23,-0.27091283500737917,2025-07-20 20:59:54.675652,2025-07-20 20:59:58.681543,0 days 00:00:04.005891,0.8360394549449266,0.9255840238711559,0.004572812985046473,0.06876691644912515,3,3,60,0.01216882897683524,2.6129629070284536e-06,0.8349077672415649,"[-0.24108508970136955, -0.28794075369894656, -0.32080495917904506, -0.1594448227792379, -0.34528854967829686]",0.06576584697587426,"{'n_estimators': 60, 'max_depth': 3, 'learning_rate': 0.06876691644912515, 'subsample': 0.8349077672415649, 'colsample_bytree': 0.9255840238711559, 'colsample_bylevel': 0.8360394549449266, 'reg_alpha': 0.01216882897683524, 'reg_lambda': 2.6129629070284536e-06, 'min_child_weight': 3, 'gamma': 0.004572812985046473, 'random_state': 42}",COMPLETE
24,-0.34626617016672945,2025-07-20 20:59:58.682544,2025-07-20 21:00:02.660741,0 days 00:00:03.978197,0.8498825427881079,0.9272174597434616,0.0006893118999755965,0.04725106454010844,3,4,60,0.013435135355118394,1.6188970524662675e-06,0.8314938222904322,"[-0.3556498403835935, -0.38009202311626217, -0.40435631987810333, -0.19811662660958626, -0.393116040846102]",0.0758286287979097,"{'n_estimators': 60, 'max_depth': 3, 'learning_rate': 0.04725106454010844, 'subsample': 0.8314938222904322, 'colsample_bytree': 0.9272174597434616, 'colsample_bylevel': 0.8498825427881079, 'reg_alpha': 0.013435135355118394, 'reg_lambda': 1.6188970524662675e-06, 'min_child_weight': 4, 'gamma': 0.0006893118999755965, 'random_state': 42}",COMPLETE
25,-0.31256225125145176,2025-07-20 21:00:02.661742,2025-07-20 21:00:06.132209,0 days 00:00:03.470467,0.8364783777116391,0.8543376238081334,0.008096774766828529,0.07234005043371798,3,2,50,0.3128660200488964,9.195263079618884e-08,0.8580059190279046,"[-0.27162495014229565, -0.35808119381657383, -0.3780401933420693, -0.24624395722227108, -0.30882096173404905]",0.04989451077015336,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.07234005043371798, 'subsample': 0.8580059190279046, 'colsample_bytree': 0.8543376238081334, 'colsample_bylevel': 0.8364783777116391, 'reg_alpha': 0.3128660200488964, 'reg_lambda': 9.195263079618884e-08, 'min_child_weight': 2, 'gamma': 0.008096774766828529, 'random_state': 42}",COMPLETE
26,-0.358561398461792,2025-07-20 21:00:06.133208,2025-07-20 21:00:09.726328,0 days 00:00:03.593120,0.7144927803717149,0.9152474345736958,4.0015668451015035e-05,0.1534646067701486,4,5,60,0.007475128912075237,0.0044553863297639345,0.8106248254355378,"[-0.40303841500006904, -0.3262112245705115, -0.3563279918041833, -0.18752148349840003, -0.519707877435796]",0.1079375440267602,"{'n_estimators': 60, 'max_depth': 4, 'learning_rate': 0.1534646067701486, 'subsample': 0.8106248254355378, 'colsample_bytree': 0.9152474345736958, 'colsample_bylevel': 0.7144927803717149, 'reg_alpha': 0.007475128912075237, 'reg_lambda': 0.0044553863297639345, 'min_child_weight': 5, 'gamma': 4.0015668451015035e-05, 'random_state': 42}",COMPLETE
27,-0.2972856603386746,2025-07-20 21:00:09.729397,2025-07-20 21:00:12.096340,0 days 00:00:02.366943,0.9819979604574822,0.9568403300779337,0.20835312662231836,0.09491714352595139,1,3,70,0.033204367209272445,0.0001224602563182359,0.7084455778151315,"[-0.2745572734545132, -0.3409985374679667, -0.3412516332764475, -0.2045868504947435, -0.3250340069997023]",0.05238977393068909,"{'n_estimators': 70, 'max_depth': 1, 'learning_rate': 0.09491714352595139, 'subsample': 0.7084455778151315, 'colsample_bytree': 0.9568403300779337, 'colsample_bylevel': 0.9819979604574822, 'reg_alpha': 0.033204367209272445, 'reg_lambda': 0.0001224602563182359, 'min_child_weight': 3, 'gamma': 0.20835312662231836, 'random_state': 42}",COMPLETE
28,-0.29280955090407157,2025-07-20 21:00:12.098396,2025-07-20 21:00:24.476026,0 days 00:00:12.377630,0.8821729528672491,0.8743187561311769,0.0005494686572293331,0.057260361931985394,6,2,100,0.0001351461974735015,6.4650654677959775e-06,0.7656722053911771,"[-0.25314395644317095, -0.3633398848903925, -0.36348967668771937, -0.2580674580222247, -0.22600677847685055]",0.058673999350180375,"{'n_estimators': 100, 'max_depth': 6, 'learning_rate': 0.057260361931985394, 'subsample': 0.7656722053911771, 'colsample_bytree': 0.8743187561311769, 'colsample_bylevel': 0.8821729528672491, 'reg_alpha': 0.0001351461974735015, 'reg_lambda': 6.4650654677959775e-06, 'min_child_weight': 2, 'gamma': 0.0005494686572293331, 'random_state': 42}",COMPLETE
29,-0.5647371896315218,2025-07-20 21:00:24.476962,2025-07-20 21:00:27.103480,0 days 00:00:02.626518,0.8230080488698222,0.817816328607752,0.007890909378906404,0.12108660929230201,4,7,50,0.002757655620336102,1.009410161527207e-06,0.8533914463879755,"[-0.5330949519838512, -0.4971199181333658, -0.8337212979186401, -0.38898479888246024, -0.5707649812392913]",0.14754729021225751,"{'n_estimators': 50, 'max_depth': 4, 'learning_rate': 0.12108660929230201, 'subsample': 0.8533914463879755, 'colsample_bytree': 0.817816328607752, 'colsample_bylevel': 0.8230080488698222, 'reg_alpha': 0.002757655620336102, 'reg_lambda': 1.009410161527207e-06, 'min_child_weight': 7, 'gamma': 0.007890909378906404, 'random_state': 42}",COMPLETE
