number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_cv_scores,user_attrs_cv_std,user_attrs_params,state
20,-0.34900966829929525,2025-07-20 20:30:06.202166,2025-07-20 20:30:11.888917,0 days 00:00:05.686751,0.7817505252292422,0.9153869705919006,3.476167117477983e-05,0.04808494364207103,7,4,70,0.0038538386812793793,3.412129264108297e-05,0.8621303373692137,"[-0.28893650120569203, -0.46838840150897504, -0.3518399830267179, -0.38995181148759234, -0.24593164426749903]",0.07767807432732962,"{'n_estimators': 70, 'max_depth': 7, 'learning_rate': 0.04808494364207103, 'subsample': 0.8621303373692137, 'colsample_bytree': 0.9153869705919006, 'colsample_bylevel': 0.7817505252292422, 'reg_alpha': 0.0038538386812793793, 'reg_lambda': 3.412129264108297e-05, 'min_child_weight': 4, 'gamma': 3.476167117477983e-05, 'random_state': 42}",COMPLETE
21,-0.3022949050362594,2025-07-20 20:30:11.889916,2025-07-20 20:30:23.471767,0 days 00:00:11.581851,0.9989879313923894,0.8040271970356441,1.2267587917659956e-08,0.23001488801078895,7,3,120,0.07309028411568086,2.792337376497862e-06,0.9044637177831504,"[-0.26653851160617403, -0.40160841478459497, -0.25986138080144533, -0.35000035171478583, -0.23346586627429683]",0.06317522154823016,"{'n_estimators': 120, 'max_depth': 7, 'learning_rate': 0.23001488801078895, 'subsample': 0.9044637177831504, 'colsample_bytree': 0.8040271970356441, 'colsample_bylevel': 0.9989879313923894, 'reg_alpha': 0.07309028411568086, 'reg_lambda': 2.792337376497862e-06, 'min_child_weight': 3, 'gamma': 1.2267587917659956e-08, 'random_state': 42}",COMPLETE
22,-0.2554642693036739,2025-07-20 20:30:23.472918,2025-07-20 20:30:35.252081,0 days 00:00:11.779163,0.9784976154738502,0.8196151699965492,1.4243954575500355e-07,0.2986635735738431,9,2,130,0.00650782184057427,6.2442055464911875e-06,0.8900646198797657,"[-0.2429032501133525, -0.3375399274864764, -0.23797449292597506, -0.2808107437438879, -0.17809293224867756]",0.05259059366694397,"{'n_estimators': 130, 'max_depth': 9, 'learning_rate': 0.2986635735738431, 'subsample': 0.8900646198797657, 'colsample_bytree': 0.8196151699965492, 'colsample_bylevel': 0.9784976154738502, 'reg_alpha': 0.00650782184057427, 'reg_lambda': 6.2442055464911875e-06, 'min_child_weight': 2, 'gamma': 1.4243954575500355e-07, 'random_state': 42}",COMPLETE
23,-0.6369686672503689,2025-07-20 20:30:35.255032,2025-07-20 20:30:45.917282,0 days 00:00:10.662250,0.960860905766988,0.7472398161137841,2.334581490904668e-07,0.20176589699736164,9,1,140,0.00014137662762463542,8.745873343104937e-07,0.9941779116572428,"[-0.591800663982801, -0.7630538479371424, -0.7812753082608528, -0.6523453816458713, -0.39636813442517765]",0.13920279285207665,"{'n_estimators': 140, 'max_depth': 9, 'learning_rate': 0.20176589699736164, 'subsample': 0.9941779116572428, 'colsample_bytree': 0.7472398161137841, 'colsample_bylevel': 0.960860905766988, 'reg_alpha': 0.00014137662762463542, 'reg_lambda': 8.745873343104937e-07, 'min_child_weight': 1, 'gamma': 2.334581490904668e-07, 'random_state': 42}",COMPLETE
24,-0.2839152026342741,2025-07-20 20:30:45.919287,2025-07-20 20:31:03.070304,0 days 00:00:17.151017,0.9189487897686043,0.8254812419198323,1.2343665409672205e-06,0.14154130820130015,10,2,140,0.002128503639305541,1.4101031189449941e-05,0.8025050734340542,"[-0.26784927870408065, -0.36912606024462263, -0.278023081331931, -0.28993022576433153, -0.2146473671264048]",0.04977536498924693,"{'n_estimators': 140, 'max_depth': 10, 'learning_rate': 0.14154130820130015, 'subsample': 0.8025050734340542, 'colsample_bytree': 0.8254812419198323, 'colsample_bylevel': 0.9189487897686043, 'reg_alpha': 0.002128503639305541, 'reg_lambda': 1.4101031189449941e-05, 'min_child_weight': 2, 'gamma': 1.2343665409672205e-06, 'random_state': 42}",COMPLETE
25,-0.28836058155965916,2025-07-20 20:31:03.072302,2025-07-20 20:31:13.019922,0 days 00:00:09.947620,0.963001638264358,0.880806980951375,5.090850119300536e-08,0.22812201707227933,9,2,150,0.3128660200488964,0.00011879560621221528,0.8797542623289566,"[-0.33056260338906895, -0.396464495271355, -0.21069611296548144, -0.3084586598289798, -0.19562103634341046]",0.07550336745513826,"{'n_estimators': 150, 'max_depth': 9, 'learning_rate': 0.22812201707227933, 'subsample': 0.8797542623289566, 'colsample_bytree': 0.880806980951375, 'colsample_bylevel': 0.963001638264358, 'reg_alpha': 0.3128660200488964, 'reg_lambda': 0.00011879560621221528, 'min_child_weight': 2, 'gamma': 5.090850119300536e-08, 'random_state': 42}",COMPLETE
26,-0.393695052601106,2025-07-20 20:31:13.020919,2025-07-20 20:31:18.580770,0 days 00:00:05.559851,0.8767023760482646,0.8339967349728012,1.5541732350083323e-05,0.2852799858240089,8,5,130,0.013387102948556917,3.2677834676032277e-07,0.9374933323199344,"[-0.3229553380327411, -0.4379129753592132, -0.43514234143654823, -0.40590321334483415, -0.3665613948321934]",0.04373210316170357,"{'n_estimators': 130, 'max_depth': 8, 'learning_rate': 0.2852799858240089, 'subsample': 0.9374933323199344, 'colsample_bytree': 0.8339967349728012, 'colsample_bylevel': 0.8767023760482646, 'reg_alpha': 0.013387102948556917, 'reg_lambda': 3.2677834676032277e-07, 'min_child_weight': 5, 'gamma': 1.5541732350083323e-05, 'random_state': 42}",COMPLETE
27,-0.29794990911647756,2025-07-20 20:31:18.581768,2025-07-20 20:31:29.824319,0 days 00:00:11.242551,0.9337444396535288,0.9019960238429653,5.778664391490182e-07,0.10729853154218477,6,1,120,2.84326667140209e-05,1.7034816479353823e-08,0.9622318084801265,"[-0.2749776766370479, -0.3478902712416584, -0.2847288092878402, -0.3269201611529957, -0.25523262726284557]",0.03423624508319793,"{'n_estimators': 120, 'max_depth': 6, 'learning_rate': 0.10729853154218477, 'subsample': 0.9622318084801265, 'colsample_bytree': 0.9019960238429653, 'colsample_bylevel': 0.9337444396535288, 'reg_alpha': 2.84326667140209e-05, 'reg_lambda': 1.7034816479353823e-08, 'min_child_weight': 1, 'gamma': 5.778664391490182e-07, 'random_state': 42}",COMPLETE
28,-0.28490441629104835,2025-07-20 20:31:29.826320,2025-07-20 20:31:38.856297,0 days 00:00:09.029977,0.8961682047471182,0.8599461245281069,5.91963060509713e-08,0.16861181851192983,9,3,100,0.0011489789198387433,0.00422918163231331,0.8542252330177411,"[-0.2528650520031462, -0.4154639241829976, -0.19308999548191308, -0.33627684338056324, -0.2268262664066217]",0.08064042608089726,"{'n_estimators': 100, 'max_depth': 9, 'learning_rate': 0.16861181851192983, 'subsample': 0.8542252330177411, 'colsample_bytree': 0.8599461245281069, 'colsample_bylevel': 0.8961682047471182, 'reg_alpha': 0.0011489789198387433, 'reg_lambda': 0.00422918163231331, 'min_child_weight': 3, 'gamma': 5.91963060509713e-08, 'random_state': 42}",COMPLETE
29,-0.5807189978730886,2025-07-20 20:31:38.857298,2025-07-20 20:31:44.694040,0 days 00:00:05.836742,0.9665243366007973,0.9528553170349168,1.0831831651659262e-05,0.02024159254451827,10,8,140,0.00017403592947529364,9.886129450721135e-06,0.8255192078926589,"[-0.4663872425070812, -0.6290859763902745, -0.6804007054662058, -0.6181245168100964, -0.5095965481917851]",0.07975604481197722,"{'n_estimators': 140, 'max_depth': 10, 'learning_rate': 0.02024159254451827, 'subsample': 0.8255192078926589, 'colsample_bytree': 0.9528553170349168, 'colsample_bylevel': 0.9665243366007973, 'reg_alpha': 0.00017403592947529364, 'reg_lambda': 9.886129450721135e-06, 'min_child_weight': 8, 'gamma': 1.0831831651659262e-05, 'random_state': 42}",COMPLETE
