number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_cv_scores,user_attrs_cv_std,user_attrs_params,state
30,0.7500791427682184,2025-12-26 20:42:43.389303,2025-12-26 20:42:43.522012,0 days 00:00:00.132709,0.8692753642017168,0.9987970398163862,0.08046705533670453,0.04636579716064451,5,8,110,0.004692293959462166,0.003994852353126685,0.8577785206998874,"[0.7469187675070028, 0.7494331065759637, 0.7301587301587301, 0.7233560090702947, 0.8005291005291005]",0.02707970563280761,"{'n_estimators': 110, 'max_depth': 5, 'learning_rate': 0.04636579716064451, 'subsample': 0.8577785206998874, 'colsample_bytree': 0.9987970398163862, 'colsample_bylevel': 0.8692753642017168, 'reg_alpha': 0.004692293959462166, 'reg_lambda': 0.003994852353126685, 'min_child_weight': 8, 'gamma': 0.08046705533670453, 'random_state': 42}",COMPLETE
31,0.7517126287802979,2025-12-26 20:42:43.522566,2025-12-26 20:42:43.655251,0 days 00:00:00.132685,0.85575883521128,0.9994397855531555,0.3128074039281315,0.04788244953658369,5,8,110,0.006533556534771271,0.0030922421842249667,0.8652042366654503,"[0.7857142857142857, 0.7494331065759637, 0.6523088023088023, 0.7327053898482471, 0.8384015594541909]",0.06151207271115967,"{'n_estimators': 110, 'max_depth': 5, 'learning_rate': 0.04788244953658369, 'subsample': 0.8652042366654503, 'colsample_bytree': 0.9994397855531555, 'colsample_bylevel': 0.85575883521128, 'reg_alpha': 0.006533556534771271, 'reg_lambda': 0.0030922421842249667, 'min_child_weight': 8, 'gamma': 0.3128074039281315, 'random_state': 42}",COMPLETE
32,0.7562519413814318,2025-12-26 20:42:43.655900,2025-12-26 20:42:43.784856,0 days 00:00:00.128956,0.8631513530923792,0.9845801489448449,0.08271639849598074,0.047428446181337715,5,9,110,0.003953129596044868,0.0030462424843672458,0.9072988320968841,"[0.7857142857142857, 0.7494331065759637, 0.6494265967950178, 0.7921589688506981, 0.8045267489711934]",0.056472917681318985,"{'n_estimators': 110, 'max_depth': 5, 'learning_rate': 0.047428446181337715, 'subsample': 0.9072988320968841, 'colsample_bytree': 0.9845801489448449, 'colsample_bylevel': 0.8631513530923792, 'reg_alpha': 0.003953129596044868, 'reg_lambda': 0.0030462424843672458, 'min_child_weight': 9, 'gamma': 0.08271639849598074, 'random_state': 42}",COMPLETE
33,0.7453672371132688,2025-12-26 20:42:43.785452,2025-12-26 20:42:43.914469,0 days 00:00:00.129017,0.8686394109105634,0.9843556304980783,0.15492837166689105,0.05133628244915342,5,9,110,0.0038977775981483345,0.0038411601365161752,0.9098229705829565,"[0.7857142857142857, 0.7494331065759637, 0.6984126984126984, 0.688749345892203, 0.8045267489711934]",0.04594470106437131,"{'n_estimators': 110, 'max_depth': 5, 'learning_rate': 0.05133628244915342, 'subsample': 0.9098229705829565, 'colsample_bytree': 0.9843556304980783, 'colsample_bylevel': 0.8686394109105634, 'reg_alpha': 0.0038977775981483345, 'reg_lambda': 0.0038411601365161752, 'min_child_weight': 9, 'gamma': 0.15492837166689105, 'random_state': 42}",COMPLETE
34,0.7207781429251771,2025-12-26 20:42:43.915082,2025-12-26 20:42:44.022638,0 days 00:00:00.107556,0.8428680806157078,0.9987233110990493,0.16551220989499243,0.04429091175691716,6,10,90,0.09173631336413722,0.02207921109423513,0.8726873268354227,"[0.7347631900263478, 0.7155985201097982, 0.6118326118326118, 0.764172335600907, 0.7775240570562209]",0.05864246500364531,"{'n_estimators': 90, 'max_depth': 6, 'learning_rate': 0.04429091175691716, 'subsample': 0.8726873268354227, 'colsample_bytree': 0.9987233110990493, 'colsample_bylevel': 0.8428680806157078, 'reg_alpha': 0.09173631336413722, 'reg_lambda': 0.02207921109423513, 'min_child_weight': 10, 'gamma': 0.16551220989499243, 'random_state': 42}",COMPLETE
35,0.7540405253010294,2025-12-26 20:42:44.023289,2025-12-26 20:42:44.145710,0 days 00:00:00.122421,0.8021615607487264,0.9725827854772459,0.1242305115657008,0.06961329275965854,5,8,100,0.016050988284828593,0.0027132808659089025,0.9166480459567246,"[0.7514005602240896, 0.7120181405895691, 0.6784992784992785, 0.7884153661464587, 0.8398692810457514]",0.05661719738143919,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.06961329275965854, 'subsample': 0.9166480459567246, 'colsample_bytree': 0.9725827854772459, 'colsample_bylevel': 0.8021615607487264, 'reg_alpha': 0.016050988284828593, 'reg_lambda': 0.0027132808659089025, 'min_child_weight': 8, 'gamma': 0.1242305115657008, 'random_state': 42}",COMPLETE
36,0.7450348534475519,2025-12-26 20:42:44.146421,2025-12-26 20:42:44.249828,0 days 00:00:00.103407,0.7994780501995147,0.9946044888002665,0.07222881996024291,0.11465266632039112,5,9,90,0.017423940642713735,0.00017919179267183533,0.9159295166161497,"[0.7071428571428572, 0.713718820861678, 0.7333333333333333, 0.7930839002267575, 0.7778953556731335]",0.03447302237044415,"{'n_estimators': 90, 'max_depth': 5, 'learning_rate': 0.11465266632039112, 'subsample': 0.9159295166161497, 'colsample_bytree': 0.9946044888002665, 'colsample_bylevel': 0.7994780501995147, 'reg_alpha': 0.017423940642713735, 'reg_lambda': 0.00017919179267183533, 'min_child_weight': 9, 'gamma': 0.07222881996024291, 'random_state': 42}",COMPLETE
37,0.7063888098349251,2025-12-26 20:42:44.250453,2025-12-26 20:42:44.359037,0 days 00:00:00.108584,0.7804067268845618,0.9302432024574294,1.7390044485602045,0.06571619920832573,7,8,100,0.20159795102680375,0.0024173497651002636,0.998044955118647,"[0.7797619047619048, 0.6398046398046399, 0.6938775510204082, 0.6507936507936508, 0.7677063027940221]",0.05800732885855515,"{'n_estimators': 100, 'max_depth': 7, 'learning_rate': 0.06571619920832573, 'subsample': 0.998044955118647, 'colsample_bytree': 0.9302432024574294, 'colsample_bylevel': 0.7804067268845618, 'reg_alpha': 0.20159795102680375, 'reg_lambda': 0.0024173497651002636, 'min_child_weight': 8, 'gamma': 1.7390044485602045, 'random_state': 42}",COMPLETE
38,0.6513215345210295,2025-12-26 20:42:44.359615,2025-12-26 20:42:44.504605,0 days 00:00:00.144990,0.8229880486655918,0.9670849407021149,0.02103291542402824,0.07622447452423779,5,7,110,6.070543611683502,0.0004889043976784249,0.9394800551158945,"[0.6146125116713351, 0.5354359925788498, 0.6354515050167224, 0.7034013605442178, 0.7677063027940221]",0.07910321307107998,"{'n_estimators': 110, 'max_depth': 5, 'learning_rate': 0.07622447452423779, 'subsample': 0.9394800551158945, 'colsample_bytree': 0.9670849407021149, 'colsample_bylevel': 0.8229880486655918, 'reg_alpha': 6.070543611683502, 'reg_lambda': 0.0004889043976784249, 'min_child_weight': 7, 'gamma': 0.02103291542402824, 'random_state': 42}",COMPLETE
39,0.7526978562705133,2025-12-26 20:42:44.505245,2025-12-26 20:42:44.615529,0 days 00:00:00.110284,0.8654526901168582,0.974484235389803,1.0474151986736397,0.10178090846351008,6,10,110,0.006602034728098504,0.004819011776450644,0.8972379595238502,"[0.7158730158730159, 0.7480325463518741, 0.7360066833751044, 0.7590502867813792, 0.8045267489711934]",0.029607488010760147,"{'n_estimators': 110, 'max_depth': 6, 'learning_rate': 0.10178090846351008, 'subsample': 0.8972379595238502, 'colsample_bytree': 0.974484235389803, 'colsample_bylevel': 0.8654526901168582, 'reg_alpha': 0.006602034728098504, 'reg_lambda': 0.004819011776450644, 'min_child_weight': 10, 'gamma': 1.0474151986736397, 'random_state': 42}",COMPLETE
40,0.6410523221634332,2025-12-26 20:42:44.616179,2025-12-26 20:42:44.710166,0 days 00:00:00.093987,0.8493381880157604,0.9754427842432888,4.721007789160592,0.15557814867370381,6,10,100,0.028560678138619285,1.4771563688664102e-08,0.8905574405667548,"[0.6738095238095239, 0.5351473922902494, 0.5963718820861678, 0.7414965986394557, 0.6584362139917695]",0.07025166550127573,"{'n_estimators': 100, 'max_depth': 6, 'learning_rate': 0.15557814867370381, 'subsample': 0.8905574405667548, 'colsample_bytree': 0.9754427842432888, 'colsample_bylevel': 0.8493381880157604, 'reg_alpha': 0.028560678138619285, 'reg_lambda': 1.4771563688664102e-08, 'min_child_weight': 10, 'gamma': 4.721007789160592, 'random_state': 42}",COMPLETE
41,0.7145376130250081,2025-12-26 20:42:44.710712,2025-12-26 20:42:44.820835,0 days 00:00:00.110123,0.8696729696537576,0.9906537783619589,1.6292497259274035,0.10145781606441893,5,9,110,0.0061696050295311005,0.005430997366380315,0.8465003602624925,"[0.7071428571428572, 0.713718820861678, 0.6600185528756958, 0.721655328798186, 0.7701525054466232]",0.03513220429071661,"{'n_estimators': 110, 'max_depth': 5, 'learning_rate': 0.10145781606441893, 'subsample': 0.8465003602624925, 'colsample_bytree': 0.9906537783619589, 'colsample_bylevel': 0.8696729696537576, 'reg_alpha': 0.0061696050295311005, 'reg_lambda': 0.005430997366380315, 'min_child_weight': 9, 'gamma': 1.6292497259274035, 'random_state': 42}",COMPLETE
42,0.7231756855379639,2025-12-26 20:42:44.821560,2025-12-26 20:42:44.943892,0 days 00:00:00.122332,0.8179211383546133,0.9391147288785193,0.4407174812977112,0.08827513206513511,6,10,120,0.05724662623642946,0.0010574490354356874,0.9450548570802242,"[0.7142857142857143, 0.7480325463518741, 0.6523088023088023, 0.7233560090702947, 0.7778953556731335]",0.04174514360564985,"{'n_estimators': 120, 'max_depth': 6, 'learning_rate': 0.08827513206513511, 'subsample': 0.9450548570802242, 'colsample_bytree': 0.9391147288785193, 'colsample_bylevel': 0.8179211383546133, 'reg_alpha': 0.05724662623642946, 'reg_lambda': 0.0010574490354356874, 'min_child_weight': 10, 'gamma': 0.4407174812977112, 'random_state': 42}",COMPLETE
43,0.7520247066278811,2025-12-26 20:42:44.944517,2025-12-26 20:42:45.063335,0 days 00:00:00.118818,0.8889065779612981,0.9997053403843189,0.05288554309914799,0.050773102966612776,7,9,90,0.005315712430023267,0.011811604993382827,0.8980543687396887,"[0.7857142857142857, 0.7494331065759637, 0.6562770562770562, 0.764172335600907, 0.8045267489711934]",0.05140689840369145,"{'n_estimators': 90, 'max_depth': 7, 'learning_rate': 0.050773102966612776, 'subsample': 0.8980543687396887, 'colsample_bytree': 0.9997053403843189, 'colsample_bylevel': 0.8889065779612981, 'reg_alpha': 0.005315712430023267, 'reg_lambda': 0.011811604993382827, 'min_child_weight': 9, 'gamma': 0.05288554309914799, 'random_state': 42}",COMPLETE
44,0.6841796848239425,2025-12-26 20:42:45.063985,2025-12-26 20:42:45.188196,0 days 00:00:00.124211,0.9049697350748693,0.8863374349721284,0.028375112840986254,0.03398141232445298,8,9,90,1.4734171088213843,5.113556567777647e-05,0.9641275768974532,"[0.7873949579831933, 0.6398046398046399, 0.5717893217893218, 0.6873416033079899, 0.7345679012345678]",0.07456956620284375,"{'n_estimators': 90, 'max_depth': 8, 'learning_rate': 0.03398141232445298, 'subsample': 0.9641275768974532, 'colsample_bytree': 0.8863374349721284, 'colsample_bylevel': 0.9049697350748693, 'reg_alpha': 1.4734171088213843, 'reg_lambda': 5.113556567777647e-05, 'min_child_weight': 9, 'gamma': 0.028375112840986254, 'random_state': 42}",COMPLETE
45,0.700111777004499,2025-12-26 20:42:45.188860,2025-12-26 20:42:45.285826,0 days 00:00:00.096966,0.8813691566938181,0.9584972264016,0.4659049848197062,0.14562438110981174,7,10,80,0.0005406272877430899,0.008532977260910093,0.8996287632883397,"[0.6503267973856209, 0.6808056555955716, 0.7002923976608187, 0.6916099773242631, 0.7775240570562209]",0.042228532638345154,"{'n_estimators': 80, 'max_depth': 7, 'learning_rate': 0.14562438110981174, 'subsample': 0.8996287632883397, 'colsample_bytree': 0.9584972264016, 'colsample_bylevel': 0.8813691566938181, 'reg_alpha': 0.0005406272877430899, 'reg_lambda': 0.008532977260910093, 'min_child_weight': 10, 'gamma': 0.4659049848197062, 'random_state': 42}",COMPLETE
46,0.7408773705004478,2025-12-26 20:42:45.286573,2025-12-26 20:42:45.413175,0 days 00:00:00.126602,0.7809541398572146,0.9773954183885992,0.0032709862770676874,0.06721736665935049,7,9,100,0.1131139395726248,0.000881319520718233,0.9272193261887178,"[0.7469187675070028, 0.7159863945578231, 0.6811726285410497, 0.7557823129251701, 0.8045267489711934]",0.04121678313988598,"{'n_estimators': 100, 'max_depth': 7, 'learning_rate': 0.06721736665935049, 'subsample': 0.9272193261887178, 'colsample_bytree': 0.9773954183885992, 'colsample_bylevel': 0.7809541398572146, 'reg_alpha': 0.1131139395726248, 'reg_lambda': 0.000881319520718233, 'min_child_weight': 9, 'gamma': 0.0032709862770676874, 'random_state': 42}",COMPLETE
47,0.7296601664698377,2025-12-26 20:42:45.413900,2025-12-26 20:42:45.512199,0 days 00:00:00.098299,0.8484432168112981,0.8636387770453251,1.844995438323485,0.2077449193734675,8,10,100,0.00014178990040785897,0.00032339169910840097,0.8972166152008665,"[0.7454469507101086, 0.7144191009737229, 0.688023088023088, 0.7327053898482471, 0.7677063027940221]",0.02709959708301712,"{'n_estimators': 100, 'max_depth': 8, 'learning_rate': 0.2077449193734675, 'subsample': 0.8972166152008665, 'colsample_bytree': 0.8636387770453251, 'colsample_bylevel': 0.8484432168112981, 'reg_alpha': 0.00014178990040785897, 'reg_lambda': 0.00032339169910840097, 'min_child_weight': 10, 'gamma': 1.844995438323485, 'random_state': 42}",COMPLETE
48,0.7139205637952506,2025-12-26 20:42:45.513021,2025-12-26 20:42:45.623955,0 days 00:00:00.110934,0.8925629024956979,0.9145004542389061,0.02934063730202291,0.12120202916160773,9,9,90,0.02087497226885247,0.028037211079732373,0.9763248251236271,"[0.7142857142857143, 0.6819727891156463, 0.683982683982684, 0.721655328798186, 0.7677063027940221]",0.031208340548083403,"{'n_estimators': 90, 'max_depth': 9, 'learning_rate': 0.12120202916160773, 'subsample': 0.9763248251236271, 'colsample_bytree': 0.9145004542389061, 'colsample_bylevel': 0.8925629024956979, 'reg_alpha': 0.02087497226885247, 'reg_lambda': 0.028037211079732373, 'min_child_weight': 9, 'gamma': 0.02934063730202291, 'random_state': 42}",COMPLETE
49,0.5963940574416764,2025-12-26 20:42:45.624831,2025-12-26 20:42:45.718118,0 days 00:00:00.093287,0.8060316282449846,0.9694334755295988,9.668002523863635,0.08863172586713276,4,7,80,0.01037480331507152,0.00010726210837365264,0.8300533639935359,"[0.6343537414965985, 0.5434013605442177, 0.5575535575535575, 0.6258503401360545, 0.620811287477954]",0.038004267345628465,"{'n_estimators': 80, 'max_depth': 4, 'learning_rate': 0.08863172586713276, 'subsample': 0.8300533639935359, 'colsample_bytree': 0.9694334755295988, 'colsample_bylevel': 0.8060316282449846, 'reg_alpha': 0.01037480331507152, 'reg_lambda': 0.00010726210837365264, 'min_child_weight': 7, 'gamma': 9.668002523863635, 'random_state': 42}",COMPLETE
