number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_cv_scores,user_attrs_cv_std,user_attrs_params,state
20,0.8587183440699455,2025-12-26 00:47:26.304385,2025-12-26 00:47:26.381359,0 days 00:00:00.076974,0.7525309901257216,0.753723332915716,0.45169539191758784,0.01815673622995211,6,7,80,2.0817400950208596e-06,0.0011627263181236615,0.6053806648663311,"[0.9624489795918366, 0.8571428571428571, 0.8548665620094191, 0.8932022084195997, 0.7259311131860152]",0.07694016989347269,"{'n_estimators': 80, 'max_depth': 6, 'learning_rate': 0.01815673622995211, 'subsample': 0.6053806648663311, 'colsample_bytree': 0.753723332915716, 'colsample_bylevel': 0.7525309901257216, 'reg_alpha': 2.0817400950208596e-06, 'reg_lambda': 0.0011627263181236615, 'min_child_weight': 7, 'gamma': 0.45169539191758784, 'random_state': 42}",COMPLETE
21,0.8847723243886927,2025-12-26 00:47:26.382092,2025-12-26 00:47:26.496265,0 days 00:00:00.114173,0.8485161614734078,0.8355079485756891,0.0014500001957167892,0.06319404718785696,7,2,70,1.5470861364979615e-07,7.20844598555888e-06,0.9938241119128164,"[1.0, 0.8221592985020095, 0.8214285714285714, 0.8916149068322982, 0.8886588451805842]",0.0652260151395244,"{'n_estimators': 70, 'max_depth': 7, 'learning_rate': 0.06319404718785696, 'subsample': 0.9938241119128164, 'colsample_bytree': 0.8355079485756891, 'colsample_bylevel': 0.8485161614734078, 'reg_alpha': 1.5470861364979615e-07, 'reg_lambda': 7.20844598555888e-06, 'min_child_weight': 2, 'gamma': 0.0014500001957167892, 'random_state': 42}",COMPLETE
22,0.8985066542410349,2025-12-26 00:47:26.496752,2025-12-26 00:47:26.621633,0 days 00:00:00.124881,0.9600299170029946,0.7531233364732974,5.370974048154481e-05,0.04679037493447286,8,4,100,2.7415521161467403e-05,5.31956200765716e-05,0.9262487660116938,"[1.0, 0.8573929571828732, 0.8548665620094191, 0.8916149068322982, 0.8886588451805842]",0.052990883168258264,"{'n_estimators': 100, 'max_depth': 8, 'learning_rate': 0.04679037493447286, 'subsample': 0.9262487660116938, 'colsample_bytree': 0.7531233364732974, 'colsample_bylevel': 0.9600299170029946, 'reg_alpha': 2.7415521161467403e-05, 'reg_lambda': 5.31956200765716e-05, 'min_child_weight': 4, 'gamma': 5.370974048154481e-05, 'random_state': 42}",COMPLETE
23,0.9054350777843654,2025-12-26 00:47:26.622200,2025-12-26 00:47:26.733160,0 days 00:00:00.110960,0.7817651393758841,0.7373458769527181,0.03802241519329436,0.045785825831479374,4,4,100,2.196365992696371e-05,8.837687748833287e-05,0.9115396305181933,"[1.0, 0.8920350748995249, 0.8548665620094191, 0.8916149068322982, 0.8886588451805842]",0.049298475603540275,"{'n_estimators': 100, 'max_depth': 4, 'learning_rate': 0.045785825831479374, 'subsample': 0.9115396305181933, 'colsample_bytree': 0.7373458769527181, 'colsample_bylevel': 0.7817651393758841, 'reg_alpha': 2.196365992696371e-05, 'reg_lambda': 8.837687748833287e-05, 'min_child_weight': 4, 'gamma': 0.03802241519329436, 'random_state': 42}",COMPLETE
24,0.8898740029433772,2025-12-26 00:47:26.733917,2025-12-26 00:47:26.822806,0 days 00:00:00.088889,0.8954105468070348,0.686302956764513,0.0729612632155859,0.08930127636580927,3,5,100,3.771485607593752e-05,0.005077833406694076,0.8486254962854315,"[1.0, 0.8931256713211599, 0.8548665620094191, 0.8916149068322982, 0.8097628745540084]",0.062904138391472,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.08930127636580927, 'subsample': 0.8486254962854315, 'colsample_bytree': 0.686302956764513, 'colsample_bylevel': 0.8954105468070348, 'reg_alpha': 3.771485607593752e-05, 'reg_lambda': 0.005077833406694076, 'min_child_weight': 5, 'gamma': 0.0729612632155859, 'random_state': 42}",COMPLETE
25,0.8824456243044722,2025-12-26 00:47:26.823361,2025-12-26 00:47:26.919087,0 days 00:00:00.095726,0.9458201477074817,0.6216823886935732,9.410104952193764e-05,0.04974487466149771,3,6,110,0.0029877678779984887,8.972133763091967e-05,0.7962980186794159,"[1.0, 0.8926353149955634, 0.8522902494331065, 0.8575396825396826, 0.8097628745540084]",0.06439766412170185,"{'n_estimators': 110, 'max_depth': 3, 'learning_rate': 0.04974487466149771, 'subsample': 0.7962980186794159, 'colsample_bytree': 0.6216823886935732, 'colsample_bylevel': 0.9458201477074817, 'reg_alpha': 0.0029877678779984887, 'reg_lambda': 8.972133763091967e-05, 'min_child_weight': 6, 'gamma': 9.410104952193764e-05, 'random_state': 42}",COMPLETE
26,0.8268561791905636,2025-12-26 00:47:26.919733,2025-12-26 00:47:27.017886,0 days 00:00:00.098153,0.7039253516052443,0.6383472600721712,5.011708104735115,0.01555575257859021,4,4,120,2.3278970136604205e-05,0.04050700363331643,0.7239931546649638,"[0.9262166405023547, 0.7480502498482231, 0.7835034013605442, 0.8240362811791384, 0.8524743230625583]",0.061035367185627694,"{'n_estimators': 120, 'max_depth': 4, 'learning_rate': 0.01555575257859021, 'subsample': 0.7239931546649638, 'colsample_bytree': 0.6383472600721712, 'colsample_bylevel': 0.7039253516052443, 'reg_alpha': 2.3278970136604205e-05, 'reg_lambda': 0.04050700363331643, 'min_child_weight': 4, 'gamma': 5.011708104735115, 'random_state': 42}",COMPLETE
27,0.876188129407591,2025-12-26 00:47:27.018426,2025-12-26 00:47:27.100863,0 days 00:00:00.082437,0.7870625598311031,0.7735028053759462,0.0023152067841332646,0.033093672267979664,2,8,90,0.001123082764778846,0.001923393448231903,0.9027273853039449,"[0.9654934437543135, 0.8926353149955634, 0.8548665620094191, 0.8575396825396826, 0.8104056437389772]",0.05172167497669326,"{'n_estimators': 90, 'max_depth': 2, 'learning_rate': 0.033093672267979664, 'subsample': 0.9027273853039449, 'colsample_bytree': 0.7735028053759462, 'colsample_bylevel': 0.7870625598311031, 'reg_alpha': 0.001123082764778846, 'reg_lambda': 0.001923393448231903, 'min_child_weight': 8, 'gamma': 0.0023152067841332646, 'random_state': 42}",COMPLETE
28,0.8754242650361272,2025-12-26 00:47:27.101476,2025-12-26 00:47:27.193039,0 days 00:00:00.091563,0.842745221711513,0.7309043101162868,4.039613827588198e-05,0.09663794665634498,5,5,100,7.882056019799458e-05,0.00012171438051188264,0.9486874886875833,"[0.9654934437543135, 0.8920350748995249, 0.8522902494331065, 0.8575396825396826, 0.8097628745540084]",0.05206694753550422,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.09663794665634498, 'subsample': 0.9486874886875833, 'colsample_bytree': 0.7309043101162868, 'colsample_bylevel': 0.842745221711513, 'reg_alpha': 7.882056019799458e-05, 'reg_lambda': 0.00012171438051188264, 'min_child_weight': 5, 'gamma': 4.039613827588198e-05, 'random_state': 42}",COMPLETE
29,0.9054350777843654,2025-12-26 00:47:27.193570,2025-12-26 00:47:27.337790,0 days 00:00:00.144220,0.9108401903689877,0.6475678242484666,0.030255954952363988,0.05801840482398734,10,2,120,1.1785287742552944e-05,0.0002709483665072529,0.8298118319702117,"[1.0, 0.8920350748995249, 0.8548665620094191, 0.8916149068322982, 0.8886588451805842]",0.049298475603540275,"{'n_estimators': 120, 'max_depth': 10, 'learning_rate': 0.05801840482398734, 'subsample': 0.8298118319702117, 'colsample_bytree': 0.6475678242484666, 'colsample_bylevel': 0.9108401903689877, 'reg_alpha': 1.1785287742552944e-05, 'reg_lambda': 0.0002709483665072529, 'min_child_weight': 2, 'gamma': 0.030255954952363988, 'random_state': 42}",COMPLETE
30,0.9054350777843654,2025-12-26 00:47:27.338264,2025-12-26 00:47:27.471075,0 days 00:00:00.132811,0.903597324383926,0.657912500830373,0.03985774945633881,0.05849094846568866,10,2,120,1.9173771396150923e-06,0.0933489807302282,0.8162677862607134,"[1.0, 0.8920350748995249, 0.8548665620094191, 0.8916149068322982, 0.8886588451805842]",0.049298475603540275,"{'n_estimators': 120, 'max_depth': 10, 'learning_rate': 0.05849094846568866, 'subsample': 0.8162677862607134, 'colsample_bytree': 0.657912500830373, 'colsample_bylevel': 0.903597324383926, 'reg_alpha': 1.9173771396150923e-06, 'reg_lambda': 0.0933489807302282, 'min_child_weight': 2, 'gamma': 0.03985774945633881, 'random_state': 42}",COMPLETE
