number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_cv_scores,user_attrs_cv_std,user_attrs_params,state
20,0.4894785882927806,2025-12-25 12:07:07.667590,2025-12-25 12:07:07.759471,0 days 00:00:00.091881,0.6811566860900125,0.6842114982717853,0.0014217219825758715,0.058247043280326205,4,8,100,1.994912082516773e-06,0.8084311874132574,0.6855721815900874,"[0.6105442176870748, 0.43296330878030226, 0.46245524023301804, 0.436191042073395, 0.5052391326901131]",0.06583172809694829,"{'n_estimators': 100, 'max_depth': 4, 'learning_rate': 0.058247043280326205, 'subsample': 0.6855721815900874, 'colsample_bytree': 0.6842114982717853, 'colsample_bylevel': 0.6811566860900125, 'reg_alpha': 1.994912082516773e-06, 'reg_lambda': 0.8084311874132574, 'min_child_weight': 8, 'gamma': 0.0014217219825758715, 'random_state': 42}",COMPLETE
21,0.5910071990464147,2025-12-25 12:07:07.759991,2025-12-25 12:07:07.883628,0 days 00:00:00.123637,0.7084719181504316,0.7381958875823338,2.4444336350093347e-06,0.016381750646403275,6,6,100,1.3713953050676161e-08,0.0066212425559244534,0.7978858493345807,"[0.823109243697479, 0.5397277619499842, 0.46245524023301804, 0.5382716049382715, 0.591472144413321]",0.12313229062680973,"{'n_estimators': 100, 'max_depth': 6, 'learning_rate': 0.016381750646403275, 'subsample': 0.7978858493345807, 'colsample_bytree': 0.7381958875823338, 'colsample_bylevel': 0.7084719181504316, 'reg_alpha': 1.3713953050676161e-08, 'reg_lambda': 0.0066212425559244534, 'min_child_weight': 6, 'gamma': 2.4444336350093347e-06, 'random_state': 42}",COMPLETE
22,0.561837799092701,2025-12-25 12:07:07.884183,2025-12-25 12:07:07.999087,0 days 00:00:00.114904,0.6448450201170167,0.6308462011438296,2.2080617869335972e-05,0.017219180569323953,7,6,100,5.5773543896937386e-08,0.015363243780355479,0.7824262722721079,"[0.7857142857142857, 0.4634229000242072, 0.46245524023301804, 0.5382716049382715, 0.5593249645537227]",0.1185282636931203,"{'n_estimators': 100, 'max_depth': 7, 'learning_rate': 0.017219180569323953, 'subsample': 0.7824262722721079, 'colsample_bytree': 0.6308462011438296, 'colsample_bylevel': 0.6448450201170167, 'reg_alpha': 5.5773543896937386e-08, 'reg_lambda': 0.015363243780355479, 'min_child_weight': 6, 'gamma': 2.2080617869335972e-05, 'random_state': 42}",COMPLETE
23,0.5567318060782114,2025-12-25 12:07:07.999609,2025-12-25 12:07:08.111128,0 days 00:00:00.111519,0.7070061949568597,0.6959394227674554,6.486024007946603e-07,0.010868159090427997,8,4,80,3.166856469150444e-07,0.0012760183035103235,0.7079207538165653,"[0.823109243697479, 0.4609053497942387, 0.4331783442894554, 0.542725732268216, 0.5237403603416676]",0.1390609308985776,"{'n_estimators': 80, 'max_depth': 8, 'learning_rate': 0.010868159090427997, 'subsample': 0.7079207538165653, 'colsample_bytree': 0.6959394227674554, 'colsample_bylevel': 0.7070061949568597, 'reg_alpha': 3.166856469150444e-07, 'reg_lambda': 0.0012760183035103235, 'min_child_weight': 4, 'gamma': 6.486024007946603e-07, 'random_state': 42}",COMPLETE
24,0.5533118845033436,2025-12-25 12:07:08.111649,2025-12-25 12:07:08.242592,0 days 00:00:00.130943,0.772891476183738,0.8254812419198324,5.35709968763042e-07,0.014836423957604967,5,7,120,3.1149937511935895e-08,0.0001046950300251155,0.8313243497830859,"[0.7833133253301321, 0.4267385966732372, 0.42468798258271945, 0.5037037037037038, 0.6281158142269253]",0.13676415292330685,"{'n_estimators': 120, 'max_depth': 5, 'learning_rate': 0.014836423957604967, 'subsample': 0.8313243497830859, 'colsample_bytree': 0.8254812419198324, 'colsample_bylevel': 0.772891476183738, 'reg_alpha': 3.1149937511935895e-08, 'reg_lambda': 0.0001046950300251155, 'min_child_weight': 7, 'gamma': 5.35709968763042e-07, 'random_state': 42}",COMPLETE
25,0.5382234914167687,2025-12-25 12:07:08.243075,2025-12-25 12:07:08.353737,0 days 00:00:00.110662,0.8417130174182256,0.7446764182450346,1.611525767822046e-08,0.021363196314674787,9,5,80,7.39510090651035e-08,0.5558520310099626,0.8843757408672822,"[0.7548019207683073, 0.4818555929667041, 0.46245524023301804, 0.46172839506172836, 0.5302763080540859]",0.11112069241438981,"{'n_estimators': 80, 'max_depth': 9, 'learning_rate': 0.021363196314674787, 'subsample': 0.8843757408672822, 'colsample_bytree': 0.7446764182450346, 'colsample_bylevel': 0.8417130174182256, 'reg_alpha': 7.39510090651035e-08, 'reg_lambda': 0.5558520310099626, 'min_child_weight': 5, 'gamma': 1.611525767822046e-08, 'random_state': 42}",COMPLETE
26,0.5541035243507109,2025-12-25 12:07:08.354364,2025-12-25 12:07:08.448916,0 days 00:00:00.094552,0.6444513098166635,0.7963350126558645,0.000641723208646406,0.034000431380307325,6,3,60,1.846604933365307e-05,0.003577623535337957,0.6059124820698744,"[0.6446578631452581, 0.42105263157894735, 0.5424320535431646, 0.5728395061728394, 0.5895355673133451]",0.0743576737883017,"{'n_estimators': 60, 'max_depth': 6, 'learning_rate': 0.034000431380307325, 'subsample': 0.6059124820698744, 'colsample_bytree': 0.7963350126558645, 'colsample_bylevel': 0.6444513098166635, 'reg_alpha': 1.846604933365307e-05, 'reg_lambda': 0.003577623535337957, 'min_child_weight': 3, 'gamma': 0.000641723208646406, 'random_state': 42}",COMPLETE
27,0.561627023424409,2025-12-25 12:07:08.449440,2025-12-25 12:07:08.544242,0 days 00:00:00.094802,0.7032260226076241,0.6383666666723251,1.7002809405845832e-05,0.02126460481960579,3,9,90,6.280344715420229e-07,0.052570179335529446,0.9584443622143998,"[0.8179271708683472, 0.3959331880900509, 0.46245524023301804, 0.5037037037037038, 0.6281158142269253]",0.14883220451152493,"{'n_estimators': 90, 'max_depth': 3, 'learning_rate': 0.02126460481960579, 'subsample': 0.9584443622143998, 'colsample_bytree': 0.6383666666723251, 'colsample_bylevel': 0.7032260226076241, 'reg_alpha': 6.280344715420229e-07, 'reg_lambda': 0.052570179335529446, 'min_child_weight': 9, 'gamma': 1.7002809405845832e-05, 'random_state': 42}",COMPLETE
28,0.5726069193109342,2025-12-25 12:07:08.544828,2025-12-25 12:07:08.653746,0 days 00:00:00.108918,0.7444031583609076,0.7041946464228148,1.052226047463715e-07,0.11765429237372468,9,6,120,1.043395302367368e-08,6.4650654677959775e-06,0.7762211691301232,"[0.6782713085234093, 0.5078673444686517, 0.5026455026455026, 0.6554967666078776, 0.5187536743092298]",0.07748764327602597,"{'n_estimators': 120, 'max_depth': 9, 'learning_rate': 0.11765429237372468, 'subsample': 0.7762211691301232, 'colsample_bytree': 0.7041946464228148, 'colsample_bylevel': 0.7444031583609076, 'reg_alpha': 1.043395302367368e-08, 'reg_lambda': 6.4650654677959775e-06, 'min_child_weight': 6, 'gamma': 1.052226047463715e-07, 'random_state': 42}",COMPLETE
29,0.551892638442346,2025-12-25 12:07:08.654330,2025-12-25 12:07:08.770299,0 days 00:00:00.115969,0.6017099364253649,0.6702269869423734,1.9819845120867188e-06,0.012739118324864651,10,5,100,5.207787554287905e-06,0.00028810489427179753,0.6584846570294197,"[0.7366946778711485, 0.4634229000242072, 0.46245524023301804, 0.4994708994708994, 0.5974194746124571]",0.10468855536277412,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.012739118324864651, 'subsample': 0.6584846570294197, 'colsample_bytree': 0.6702269869423734, 'colsample_bylevel': 0.6017099364253649, 'reg_alpha': 5.207787554287905e-06, 'reg_lambda': 0.00028810489427179753, 'min_child_weight': 5, 'gamma': 1.9819845120867188e-06, 'random_state': 42}",COMPLETE
