number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_cv_scores,user_attrs_cv_std,user_attrs_params,state
20,0.8801029010018476,2025-12-26 01:46:58.365361,2025-12-26 01:46:58.491200,0 days 00:00:00.125839,0.6090294041970571,0.8956073990226388,0.0009053875517073884,0.042696194629495206,7,4,80,0.003009454473695075,1.578086878160235e-08,0.8777061814898255,"[0.893761091393079, 0.8456111789445123, 0.8813932980599647, 0.9243697478991597, 0.855379188712522]",0.02810233393654915,"{'n_estimators': 80, 'max_depth': 7, 'learning_rate': 0.042696194629495206, 'subsample': 0.8777061814898255, 'colsample_bytree': 0.8956073990226388, 'colsample_bylevel': 0.6090294041970571, 'reg_alpha': 0.003009454473695075, 'reg_lambda': 1.578086878160235e-08, 'min_child_weight': 4, 'gamma': 0.0009053875517073884, 'random_state': 42}",COMPLETE
21,0.9022549766152522,2025-12-26 01:46:58.491958,2025-12-26 01:46:58.642981,0 days 00:00:00.151023,0.8485161614734078,0.9466722311763953,8.706553283655752e-07,0.08681976989008638,4,2,110,0.030924280490211255,8.353960345315603e-05,0.9310174278132898,"[0.927730512494853, 0.8138500731093323, 0.8813932980599647, 0.9631704533665318, 0.9251305460455788]",0.051251588285604104,"{'n_estimators': 110, 'max_depth': 4, 'learning_rate': 0.08681976989008638, 'subsample': 0.9310174278132898, 'colsample_bytree': 0.9466722311763953, 'colsample_bylevel': 0.8485161614734078, 'reg_alpha': 0.030924280490211255, 'reg_lambda': 8.353960345315603e-05, 'min_child_weight': 2, 'gamma': 8.706553283655752e-07, 'random_state': 42}",COMPLETE
22,0.9004986863374661,2025-12-26 01:46:58.643775,2025-12-26 01:46:58.794021,0 days 00:00:00.150246,0.8536051970294887,0.9514940679150864,1.6318940856790763e-07,0.11395359324704363,4,2,130,0.00470133799713731,1.2379118947174568e-06,0.8900646198797656,"[0.965219421101774, 0.8067953993879918, 0.9166666666666666, 0.9631704533665318, 0.8506414911643668]",0.06268009791722862,"{'n_estimators': 130, 'max_depth': 4, 'learning_rate': 0.11395359324704363, 'subsample': 0.8900646198797656, 'colsample_bytree': 0.9514940679150864, 'colsample_bylevel': 0.8536051970294887, 'reg_alpha': 0.00470133799713731, 'reg_lambda': 1.2379118947174568e-06, 'min_child_weight': 2, 'gamma': 1.6318940856790763e-07, 'random_state': 42}",COMPLETE
23,0.9080305879870151,2025-12-26 01:46:58.794852,2025-12-26 01:46:58.898397,0 days 00:00:00.103545,0.7970017128363884,0.8471010381990794,4.043390973323181e-06,0.07229419230185605,1,1,100,0.0003483465308258918,0.00010631128399619256,0.83804973903307,"[0.965219421101774, 0.8067953993879918, 0.8813932980599647, 0.9243697478991597, 0.9623750734861846]",0.059074465734646094,"{'n_estimators': 100, 'max_depth': 1, 'learning_rate': 0.07229419230185605, 'subsample': 0.83804973903307, 'colsample_bytree': 0.8471010381990794, 'colsample_bylevel': 0.7970017128363884, 'reg_alpha': 0.0003483465308258918, 'reg_lambda': 0.00010631128399619256, 'min_child_weight': 1, 'gamma': 4.043390973323181e-06, 'random_state': 42}",COMPLETE
24,0.8777430565883725,2025-12-26 01:46:58.898991,2025-12-26 01:46:59.026939,0 days 00:00:00.127948,0.9772145172619294,0.9272174597434616,1.60549430293863e-05,0.1897536080226226,5,3,120,0.28569665288686774,0.0019402883478670313,0.9200594867530622,"[0.965219421101774, 0.8067953993879918, 0.9166666666666666, 0.888332122972646, 0.8117016728127839]",0.06111354110197908,"{'n_estimators': 120, 'max_depth': 5, 'learning_rate': 0.1897536080226226, 'subsample': 0.9200594867530622, 'colsample_bytree': 0.9272174597434616, 'colsample_bylevel': 0.9772145172619294, 'reg_alpha': 0.28569665288686774, 'reg_lambda': 0.0019402883478670313, 'min_child_weight': 3, 'gamma': 1.60549430293863e-05, 'random_state': 42}",COMPLETE
25,0.9085311179676463,2025-12-26 01:46:59.027776,2025-12-26 01:46:59.137140,0 days 00:00:00.109364,0.7855956293279643,0.9842149123712967,1.2201963986394163e-06,0.04623236768092996,3,5,60,0.0009229207426697236,2.510916154067037e-07,0.7734822137738528,"[0.927730512494853, 0.8456111789445123, 0.8813932980599647, 0.9255455268527164, 0.9623750734861846]",0.04062673602892232,"{'n_estimators': 60, 'max_depth': 3, 'learning_rate': 0.04623236768092996, 'subsample': 0.7734822137738528, 'colsample_bytree': 0.9842149123712967, 'colsample_bylevel': 0.7855956293279643, 'reg_alpha': 0.0009229207426697236, 'reg_lambda': 2.510916154067037e-07, 'min_child_weight': 5, 'gamma': 1.2201963986394163e-06, 'random_state': 42}",COMPLETE
26,0.8775636185905608,2025-12-26 01:46:59.137881,2025-12-26 01:46:59.237327,0 days 00:00:00.099446,0.7144927803717149,0.9987407441278011,5.670003097353745e-08,0.044759947102601665,3,5,60,1.823889100565244e-05,1.6164201035758035e-07,0.7810180344958486,"[0.927730512494853, 0.8067953993879918, 0.8813932980599647, 0.8796901476640039, 0.8922087353459902]",0.03939168975463251,"{'n_estimators': 60, 'max_depth': 3, 'learning_rate': 0.044759947102601665, 'subsample': 0.7810180344958486, 'colsample_bytree': 0.9987407441278011, 'colsample_bylevel': 0.7144927803717149, 'reg_alpha': 1.823889100565244e-05, 'reg_lambda': 1.6164201035758035e-07, 'min_child_weight': 5, 'gamma': 5.670003097353745e-08, 'random_state': 42}",COMPLETE
27,0.8299887025842722,2025-12-26 01:46:59.238281,2025-12-26 01:46:59.346702,0 days 00:00:00.108421,0.7809173407878076,0.9600576139707937,1.0803338866208302e-06,0.017941759180949937,3,8,80,0.0006958988881974354,3.7677214501145346e-06,0.7084455778151315,"[0.8910825199645076, 0.727023319615912, 0.8780734516028632, 0.8105543451948681, 0.8432098765432099]",0.05864974234910685,"{'n_estimators': 80, 'max_depth': 3, 'learning_rate': 0.017941759180949937, 'subsample': 0.7084455778151315, 'colsample_bytree': 0.9600576139707937, 'colsample_bylevel': 0.7809173407878076, 'reg_alpha': 0.0006958988881974354, 'reg_lambda': 3.7677214501145346e-06, 'min_child_weight': 8, 'gamma': 1.0803338866208302e-06, 'random_state': 42}",COMPLETE
28,0.8775636185905608,2025-12-26 01:46:59.347464,2025-12-26 01:46:59.459851,0 days 00:00:00.112387,0.6834775599446017,0.9786870897212051,0.0005494686572293317,0.032309701549783604,6,5,60,3.7817859792559354e-05,2.661271033225781e-07,0.7384440999969185,"[0.927730512494853, 0.8067953993879918, 0.8813932980599647, 0.8796901476640039, 0.8922087353459902]",0.03939168975463251,"{'n_estimators': 60, 'max_depth': 6, 'learning_rate': 0.032309701549783604, 'subsample': 0.7384440999969185, 'colsample_bytree': 0.9786870897212051, 'colsample_bylevel': 0.6834775599446017, 'reg_alpha': 3.7817859792559354e-05, 'reg_lambda': 2.661271033225781e-07, 'min_child_weight': 5, 'gamma': 0.0005494686572293317, 'random_state': 42}",COMPLETE
29,0.8936375727878996,2025-12-26 01:46:59.460564,2025-12-26 01:46:59.545328,0 days 00:00:00.084764,0.6459390312524838,0.9120695263154401,0.17992877797035975,0.11907040189627362,10,7,70,8.848478144133934e-07,1.0634514587460494e-08,0.8309096925571416,"[0.9285714285714286, 0.8075159408492742, 0.8813932980599647, 0.925369160009683, 0.9253380364491475]",0.04647374539509667,"{'n_estimators': 70, 'max_depth': 10, 'learning_rate': 0.11907040189627362, 'subsample': 0.8309096925571416, 'colsample_bytree': 0.9120695263154401, 'colsample_bylevel': 0.6459390312524838, 'reg_alpha': 8.848478144133934e-07, 'reg_lambda': 1.0634514587460494e-08, 'min_child_weight': 7, 'gamma': 0.17992877797035975, 'random_state': 42}",COMPLETE
